trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
539917248,16,10/6/2022 19:45,10/6/2022 20:01,3161,39.954861,-75.180908,3074,39.955109,-75.209869,19883,30,One Way,Indego30,electric
539917247,23,10/6/2022 19:46,10/6/2022 20:09,3102,39.96759,-75.17952,3055,39.951118,-75.154572,11751,30,One Way,Indego30,standard
539803437,9,10/6/2022 19:46,10/6/2022 19:55,3150,39.928841,-75.170212,3053,39.932308,-75.181541,22058,30,One Way,Indego30,electric
539917245,47,10/6/2022 19:46,10/6/2022 20:33,3160,39.956619,-75.198624,3112,39.953732,-75.218246,5379,30,One Way,Indego30,standard
539917244,17,10/6/2022 19:47,10/6/2022 20:04,3046,39.950119,-75.144722,3257,39.9216,-75.150002,2492,30,One Way,Indego30,standard
539803436,1,10/6/2022 19:47,10/6/2022 19:48,3057,39.96439,-75.179871,3057,39.96439,-75.179871,19297,365,Round Trip,Indego365,electric
539917242,32,10/6/2022 19:48,10/6/2022 20:19,3018,39.952728,-75.15979,3018,39.952728,-75.15979,11551,30,Round Trip,Indego30,standard
539917241,93,10/6/2022 19:48,10/6/2022 21:21,3155,39.940182,-75.154419,3155,39.940182,-75.154419,22589,365,Round Trip,Indego365,electric
539803435,8,10/6/2022 19:48,10/6/2022 19:56,3045,39.947922,-75.162369,3064,39.9384,-75.173271,22846,365,One Way,Indego365,electric
539803432,10,10/6/2022 19:48,10/6/2022 19:58,3057,39.96439,-75.179871,3032,39.945271,-75.17971,18550,365,One Way,Indego365,electric
539917236,19,10/6/2022 19:48,10/6/2022 20:07,3207,39.954411,-75.192001,3125,39.943909,-75.167351,22970,30,One Way,Indego30,electric
539803431,8,10/6/2022 19:49,10/6/2022 19:57,3168,39.95134,-75.173943,3204,39.964371,-75.165817,22584,30,One Way,Indego30,electric
539803430,4,10/6/2022 19:49,10/6/2022 19:53,3249,39.95784,-75.190788,3035,39.962711,-75.194191,22646,30,One Way,Indego30,electric
539803429,5,10/6/2022 19:50,10/6/2022 19:55,3075,39.967178,-75.161247,3051,39.967442,-75.175072,19763,30,One Way,Indego30,electric
539917232,11,10/6/2022 19:50,10/6/2022 20:01,3208,39.950481,-75.193237,3203,39.940769,-75.172272,5275,365,One Way,Indego365,standard
539803428,8,10/6/2022 19:50,10/6/2022 19:58,3034,39.933151,-75.162483,3185,39.951691,-75.158882,23132,365,One Way,Indego365,electric
539803427,1,10/6/2022 19:50,10/6/2022 19:51,3119,39.96674,-75.207993,3119,39.96674,-75.207993,22447,30,Round Trip,Indego30,electric
539917229,34,10/6/2022 19:51,10/6/2022 20:25,3202,39.95134,-75.16758,3202,39.95134,-75.16758,19600,30,Round Trip,Indego30,electric
539803426,8,10/6/2022 19:51,10/6/2022 19:59,3056,39.976688,-75.158127,3058,39.967159,-75.170013,5403,365,One Way,Indego365,standard
539917227,33,10/6/2022 19:51,10/6/2022 20:24,3287,39.943668,-75.216057,3197,39.92083,-75.170326,18519,30,One Way,Indego30,electric
539917226,13,10/6/2022 19:51,10/6/2022 20:04,3255,39.950951,-75.164383,3056,39.976688,-75.158127,16827,365,One Way,Indego365,electric
539803425,6,10/6/2022 19:54,10/6/2022 20:00,3052,39.947319,-75.156952,3099,39.93401,-75.15094,19189,30,One Way,Indego30,electric
539917223,11,10/6/2022 19:54,10/6/2022 20:05,3163,39.949741,-75.180969,3007,39.945171,-75.159927,5210,30,One Way,Indego30,standard
539803424,5,10/6/2022 19:55,10/6/2022 20:00,3167,39.950249,-75.160278,3007,39.945171,-75.159927,11851,30,One Way,Indego30,standard
539917221,13,10/6/2022 19:55,10/6/2022 20:08,3066,39.94561,-75.173477,3034,39.933151,-75.162483,11833,365,One Way,Indego365,standard
539917220,16,10/6/2022 19:55,10/6/2022 20:11,3161,39.954861,-75.180908,3154,39.95924,-75.158211,21963,30,One Way,Indego30,electric
539917219,17,10/6/2022 19:56,10/6/2022 20:13,3164,39.928139,-75.165154,3037,39.954239,-75.161377,11856,30,One Way,Indego30,standard
539917218,25,10/6/2022 19:56,10/6/2022 20:21,3158,39.925522,-75.169037,3257,39.9216,-75.150002,23353,365,One Way,Indego365,electric
539917217,12,10/6/2022 19:57,10/6/2022 20:09,3010,39.947109,-75.166183,3069,39.937038,-75.150383,14643,30,One Way,Indego30,standard
539917216,25,10/6/2022 19:57,10/6/2022 20:22,3206,39.95174,-75.170631,3205,39.954048,-75.167831,5145,30,One Way,Indego30,standard
539917215,17,10/6/2022 19:58,10/6/2022 20:15,3167,39.950249,-75.160278,3244,39.938648,-75.16674,19390,1,One Way,Day Pass,electric
539917213,39,10/6/2022 19:58,10/6/2022 20:37,3257,39.9216,-75.150002,3025,39.937241,-75.161201,3439,30,One Way,Indego30,standard
539917212,4,10/6/2022 19:58,10/6/2022 20:02,3155,39.940182,-75.154419,3101,39.942951,-75.159554,3536,365,One Way,Indego365,standard
539917211,12,10/6/2022 19:59,10/6/2022 20:11,3167,39.950249,-75.160278,3167,39.950249,-75.160278,11843,30,Round Trip,Indego30,standard
539917210,12,10/6/2022 19:59,10/6/2022 20:11,3212,39.963829,-75.18177,3064,39.9384,-75.173271,22333,365,One Way,Indego365,electric
539917208,22,10/6/2022 19:59,10/6/2022 20:21,3078,39.953548,-75.171921,3112,39.953732,-75.218246,23095,30,One Way,Indego30,electric
539917207,18,10/6/2022 20:00,10/6/2022 20:18,3066,39.94561,-75.173477,3114,39.937752,-75.180122,5413,30,One Way,Indego30,standard
539917206,17,10/6/2022 20:01,10/6/2022 20:18,3066,39.94561,-75.173477,3114,39.937752,-75.180122,14477,30,One Way,Indego30,standard
539917205,14,10/6/2022 20:02,10/6/2022 20:16,3287,39.943668,-75.216057,3006,39.952202,-75.20311,23215,30,One Way,Indego30,electric
539917204,10,10/6/2022 20:02,10/6/2022 20:12,3101,39.942951,-75.159554,3052,39.947319,-75.156952,5294,30,One Way,Indego30,standard
539917203,7,10/6/2022 20:02,10/6/2022 20:09,3052,39.947319,-75.156952,3069,39.937038,-75.150383,23572,365,One Way,Indego365,electric
539917202,12,10/6/2022 20:02,10/6/2022 20:14,3202,39.95134,-75.16758,3202,39.95134,-75.16758,3553,30,Round Trip,Indego30,standard
539917201,1,10/6/2022 20:02,10/6/2022 20:03,3150,39.928841,-75.170212,3150,39.928841,-75.170212,5327,365,Round Trip,Indego365,standard
539917200,4,10/6/2022 20:03,10/6/2022 20:07,3057,39.96439,-75.179871,3057,39.96439,-75.179871,12970,30,Round Trip,Indego30,standard
539917199,5,10/6/2022 20:03,10/6/2022 20:08,3039,39.971569,-75.159927,3031,39.980049,-75.15522,18363,30,One Way,Indego30,electric
539917198,10,10/6/2022 20:03,10/6/2022 20:13,3052,39.947319,-75.156952,3098,39.934311,-75.160423,14702,30,One Way,Indego30,standard
539917197,13,10/6/2022 20:03,10/6/2022 20:17,3150,39.928841,-75.170212,3150,39.928841,-75.170212,5204,365,Round Trip,Indego365,standard
539917196,8,10/6/2022 20:03,10/6/2022 20:11,3245,39.97887,-75.157768,3210,39.984921,-75.156677,22810,30,One Way,Indego30,electric
539917195,42,10/6/2022 20:04,10/6/2022 20:46,3022,39.95472,-75.183228,3117,39.978409,-75.223991,14664,30,One Way,Indego30,standard
539917194,8,10/6/2022 20:04,10/6/2022 20:12,3026,39.941818,-75.1455,3069,39.937038,-75.150383,22671,30,One Way,Indego30,electric
539917193,7,10/6/2022 20:04,10/6/2022 20:11,3161,39.954861,-75.180908,3063,39.946331,-75.1698,23320,365,One Way,Indego365,electric
539917192,4,10/6/2022 20:04,10/6/2022 20:08,3161,39.954861,-75.180908,3163,39.949741,-75.180969,19246,365,One Way,Indego365,electric
539917191,4,10/6/2022 20:04,10/6/2022 20:08,3161,39.954861,-75.180908,3163,39.949741,-75.180969,22785,365,One Way,Indego365,electric
539917190,16,10/6/2022 20:04,10/6/2022 20:20,3261,39.963039,-75.140991,3052,39.947319,-75.156952,11758,365,One Way,Indego365,standard
539917189,16,10/6/2022 20:04,10/6/2022 20:20,3261,39.963039,-75.140991,3052,39.947319,-75.156952,5370,365,One Way,Indego365,standard
539917188,4,10/6/2022 20:05,10/6/2022 20:09,3066,39.94561,-75.173477,3163,39.949741,-75.180969,23070,30,One Way,Indego30,electric
539917187,7,10/6/2022 20:05,10/6/2022 20:12,3244,39.938648,-75.16674,3052,39.947319,-75.156952,23863,30,One Way,Indego30,electric
539917185,29,10/6/2022 20:06,10/6/2022 20:35,3243,39.983501,-75.14743,3068,39.93549,-75.167107,19848,30,One Way,Indego30,electric
539917184,32,10/6/2022 20:07,10/6/2022 20:39,3057,39.96439,-75.179871,3114,39.937752,-75.180122,14676,365,One Way,Indego365,standard
539917183,6,10/6/2022 20:07,10/6/2022 20:13,3238,39.946281,-75.151382,3050,39.953388,-75.154259,18820,30,One Way,Indego30,electric
539917182,10,10/6/2022 20:08,10/6/2022 20:18,3022,39.95472,-75.183228,3159,39.95121,-75.199623,3557,365,One Way,Indego365,standard
539917181,12,10/6/2022 20:08,10/6/2022 20:20,3028,39.940609,-75.149582,3010,39.947109,-75.166183,11905,365,One Way,Indego365,standard
539917180,17,10/6/2022 20:09,10/6/2022 20:26,3161,39.954861,-75.180908,3264,39.945709,-75.155083,19881,365,One Way,Indego365,electric
539917179,27,10/6/2022 20:09,10/6/2022 20:36,3059,39.96244,-75.161209,3154,39.95924,-75.158211,23157,30,One Way,Indego30,electric
539917178,17,10/6/2022 20:09,10/6/2022 20:26,3046,39.950119,-75.144722,3064,39.9384,-75.173271,22761,30,One Way,Indego30,electric
539917177,19,10/6/2022 20:10,10/6/2022 20:29,3088,39.969841,-75.1418,3125,39.943909,-75.167351,11950,30,One Way,Indego30,standard
539917175,16,10/6/2022 20:10,10/6/2022 20:26,3254,39.980911,-75.160652,3243,39.983501,-75.14743,19557,30,One Way,Indego30,electric
539917176,9,10/6/2022 20:10,10/6/2022 20:19,3052,39.947319,-75.156952,3066,39.94561,-75.173477,14699,30,One Way,Indego30,standard
539917174,19,10/6/2022 20:10,10/6/2022 20:29,3088,39.969841,-75.1418,3125,39.943909,-75.167351,3527,30,One Way,Indego30,standard
539917173,6,10/6/2022 20:10,10/6/2022 20:16,3235,39.959999,-75.1651,3004,39.953781,-75.163742,5162,30,One Way,Indego30,standard
539917172,4,10/6/2022 20:11,10/6/2022 20:15,3026,39.941818,-75.1455,3005,39.94733,-75.144028,23342,30,One Way,Indego30,electric
539917171,61,10/6/2022 20:11,10/6/2022 21:12,3067,39.964111,-75.19973,3273,40.007729,-75.191963,18389,30,One Way,Indego30,electric
539917170,11,10/6/2022 20:12,10/6/2022 20:23,3006,39.952202,-75.20311,3067,39.964111,-75.19973,22349,30,One Way,Indego30,electric
539917169,7,10/6/2022 20:12,10/6/2022 20:19,3088,39.969841,-75.1418,3169,39.953819,-75.142632,22977,365,One Way,Indego365,electric
539917168,22,10/6/2022 20:13,10/6/2022 20:35,3212,39.963829,-75.18177,3208,39.950481,-75.193237,11038,30,One Way,Indego30,standard
539917167,7,10/6/2022 20:13,10/6/2022 20:20,3038,39.947811,-75.194092,3062,39.951969,-75.179428,16340,30,One Way,Indego30,electric
539917166,8,10/6/2022 20:13,10/6/2022 20:21,3032,39.945271,-75.17971,3029,39.9538,-75.194794,17326,365,One Way,Indego365,electric
539917164,22,10/6/2022 20:13,10/6/2022 20:35,3212,39.963829,-75.18177,3208,39.950481,-75.193237,11741,30,One Way,Indego30,standard
539917163,11,10/6/2022 20:13,10/6/2022 20:24,3029,39.9538,-75.194794,3035,39.962711,-75.194191,11633,30,One Way,Indego30,standard
539917162,36,10/6/2022 20:13,10/6/2022 20:49,3016,39.968922,-75.154701,3016,39.968922,-75.154701,5304,30,Round Trip,Indego30,standard
539917161,65,10/6/2022 20:13,10/6/2022 21:18,3073,39.96143,-75.15242,3073,39.96143,-75.15242,3337,1,Round Trip,Day Pass,standard
539917160,11,10/6/2022 20:14,10/6/2022 20:25,3058,39.967159,-75.170013,3190,39.948921,-75.169907,22976,30,One Way,Indego30,electric
539917159,3,10/6/2022 20:15,10/6/2022 20:18,3010,39.947109,-75.166183,3066,39.94561,-75.173477,23144,365,One Way,Indego365,electric
539917158,18,10/6/2022 20:15,10/6/2022 20:33,3206,39.95174,-75.170631,3026,39.941818,-75.1455,11811,365,One Way,Indego365,standard
539917157,1,10/6/2022 20:15,10/6/2022 20:16,3070,39.960621,-75.139832,3070,39.960621,-75.139832,5226,30,Round Trip,Indego30,standard
539917156,5,10/6/2022 20:16,10/6/2022 20:21,3070,39.960621,-75.139832,3124,39.953671,-75.139557,14661,30,One Way,Indego30,standard
539917154,13,10/6/2022 20:16,10/6/2022 20:29,3046,39.950119,-75.144722,3052,39.947319,-75.156952,11933,30,One Way,Indego30,standard
539917153,31,10/6/2022 20:17,10/6/2022 20:48,3185,39.951691,-75.158882,3233,39.955009,-75.152077,5374,30,One Way,Indego30,standard
539917152,16,10/6/2022 20:17,10/6/2022 20:33,3206,39.95174,-75.170631,3026,39.941818,-75.1455,3682,30,One Way,Indego30,standard
539917150,3,10/6/2022 20:18,10/6/2022 20:21,3234,39.954849,-75.172981,3022,39.95472,-75.183228,23217,365,One Way,Indego365,electric
539917149,10,10/6/2022 20:18,10/6/2022 20:28,3249,39.95784,-75.190788,3236,39.96566,-75.17765,14545,30,One Way,Indego30,standard
539917148,6,10/6/2022 20:18,10/6/2022 20:24,3271,39.947601,-75.229462,3209,39.949001,-75.212784,3360,30,One Way,Indego30,standard
539917147,11,10/6/2022 20:18,10/6/2022 20:29,3125,39.943909,-75.167351,3054,39.962502,-75.174202,16650,30,One Way,Indego30,electric
539917146,17,10/6/2022 20:18,10/6/2022 20:35,3037,39.954239,-75.161377,3114,39.937752,-75.180122,5415,30,One Way,Indego30,standard
539917145,7,10/6/2022 20:19,10/6/2022 20:26,3052,39.947319,-75.156952,3063,39.946331,-75.1698,12954,365,One Way,Indego365,standard
539917144,8,10/6/2022 20:19,10/6/2022 20:27,3161,39.954861,-75.180908,3102,39.96759,-75.17952,22960,30,One Way,Indego30,electric
539917143,16,10/6/2022 20:20,10/6/2022 20:36,3256,39.95269,-75.177788,3155,39.940182,-75.154419,11887,30,One Way,Indego30,standard
539917142,47,10/6/2022 20:20,10/6/2022 21:07,3018,39.952728,-75.15979,3059,39.96244,-75.161209,11551,30,One Way,Indego30,standard
539917141,3,10/6/2022 20:21,10/6/2022 20:24,3058,39.967159,-75.170013,3051,39.967442,-75.175072,22121,30,One Way,Indego30,electric
539917140,4,10/6/2022 20:21,10/6/2022 20:25,3100,39.927769,-75.151031,3257,39.9216,-75.150002,23548,30,One Way,Indego30,electric
539917139,3,10/6/2022 20:21,10/6/2022 20:24,3125,39.943909,-75.167351,3101,39.942951,-75.159554,22970,30,One Way,Indego30,electric
539917138,12,10/6/2022 20:23,10/6/2022 20:35,3062,39.951969,-75.179428,3012,39.942181,-75.177467,11801,30,One Way,Indego30,standard
539917137,9,10/6/2022 20:24,10/6/2022 20:33,3009,39.955761,-75.189819,3256,39.95269,-75.177788,18574,30,One Way,Indego30,electric
539917136,9,10/6/2022 20:24,10/6/2022 20:33,3062,39.951969,-75.179428,3114,39.937752,-75.180122,3617,365,One Way,Indego365,standard
539917135,14,10/6/2022 20:24,10/6/2022 20:38,3037,39.954239,-75.161377,3115,39.97263,-75.167572,5270,30,One Way,Indego30,standard
539917134,31,10/6/2022 20:24,10/6/2022 20:55,3201,39.955231,-75.166199,3273,40.007729,-75.191963,23367,30,One Way,Indego30,electric
539917133,6,10/6/2022 20:26,10/6/2022 20:32,3255,39.950951,-75.164383,3101,39.942951,-75.159554,11837,365,One Way,Indego365,standard
539917132,5,10/6/2022 20:26,10/6/2022 20:31,3056,39.976688,-75.158127,3008,39.980808,-75.150673,2705,30,One Way,Indego30,standard
539917131,7,10/6/2022 20:26,10/6/2022 20:33,3190,39.948921,-75.169907,3170,39.94426,-75.181343,3627,365,One Way,Indego365,standard
539917130,8,10/6/2022 20:26,10/6/2022 20:34,3202,39.95134,-75.16758,3202,39.95134,-75.16758,19600,30,Round Trip,Indego30,electric
539917129,5,10/6/2022 20:27,10/6/2022 20:32,3057,39.96439,-75.179871,3071,39.961731,-75.187881,2712,30,One Way,Indego30,standard
539917128,24,10/6/2022 20:27,10/6/2022 20:51,3205,39.954048,-75.167831,3116,39.96006,-75.171982,5145,30,One Way,Indego30,standard
539917127,44,10/6/2022 20:28,10/6/2022 21:12,3202,39.95134,-75.16758,3210,39.984921,-75.156677,3553,30,One Way,Indego30,standard
539917126,7,10/6/2022 20:28,10/6/2022 20:35,3250,39.95673,-75.145752,3028,39.940609,-75.149582,11511,365,One Way,Indego365,standard
539917125,4,10/6/2022 20:29,10/6/2022 20:33,3068,39.93549,-75.167107,3114,39.937752,-75.180122,19683,365,One Way,Indego365,electric
539917124,11,10/6/2022 20:29,10/6/2022 20:40,3029,39.9538,-75.194794,3102,39.96759,-75.17952,21043,365,One Way,Indego365,electric
539917123,11,10/6/2022 20:29,10/6/2022 20:40,3068,39.93549,-75.167107,3100,39.927769,-75.151031,21462,30,One Way,Indego30,electric
539917122,6,10/6/2022 20:29,10/6/2022 20:35,3116,39.96006,-75.171982,3010,39.947109,-75.166183,23133,30,One Way,Indego30,electric
539917121,13,10/6/2022 20:29,10/6/2022 20:42,3163,39.949741,-75.180969,3053,39.932308,-75.181541,13056,30,One Way,Indego30,standard
539917120,1,10/6/2022 20:30,10/6/2022 20:31,3032,39.945271,-75.17971,3032,39.945271,-75.17971,19886,365,Round Trip,Indego365,electric
539917119,15,10/6/2022 20:31,10/6/2022 20:46,3064,39.9384,-75.173271,3046,39.950119,-75.144722,22761,30,One Way,Indego30,electric
539917118,6,10/6/2022 20:31,10/6/2022 20:37,3032,39.945271,-75.17971,3053,39.932308,-75.181541,19886,365,One Way,Indego365,electric
539917117,6,10/6/2022 20:31,10/6/2022 20:37,3248,39.942131,-75.18335,3203,39.940769,-75.172272,18675,30,One Way,Indego30,electric
539917116,4,10/6/2022 20:32,10/6/2022 20:36,3248,39.942131,-75.18335,3203,39.940769,-75.172272,2647,30,One Way,Indego30,standard
539917115,10,10/6/2022 20:32,10/6/2022 20:42,3014,39.958858,-75.173691,3012,39.942181,-75.177467,14640,30,One Way,Indego30,standard
539917114,6,10/6/2022 20:32,10/6/2022 20:38,3052,39.947319,-75.156952,3046,39.950119,-75.144722,5370,30,One Way,Indego30,standard
539917113,6,10/6/2022 20:32,10/6/2022 20:38,3043,39.93082,-75.174744,3064,39.9384,-75.173271,2579,30,One Way,Indego30,standard
539917112,10,10/6/2022 20:33,10/6/2022 20:43,3101,39.942951,-75.159554,3005,39.94733,-75.144028,14646,365,One Way,Indego365,standard
539917111,21,10/6/2022 20:34,10/6/2022 20:54,3014,39.958858,-75.173691,3030,39.93935,-75.157158,22502,30,One Way,Indego30,electric
539917109,3,10/6/2022 20:34,10/6/2022 20:37,3069,39.937038,-75.150383,3030,39.93935,-75.157158,3437,365,One Way,Indego365,standard
540041219,601,10/6/2022 20:35,10/7/2022 6:36,3101,39.942951,-75.159554,3203,39.940769,-75.172272,22930,30,One Way,Indego30,electric
539917108,7,10/6/2022 20:35,10/6/2022 20:42,3255,39.950951,-75.164383,3244,39.938648,-75.16674,5148,30,One Way,Indego30,standard
539917107,5,10/6/2022 20:36,10/6/2022 20:41,3202,39.95134,-75.16758,3156,39.953812,-75.174072,19600,30,One Way,Indego30,electric
539917106,4,10/6/2022 20:37,10/6/2022 20:41,3169,39.953819,-75.142632,3050,39.953388,-75.154259,16962,30,One Way,Indego30,electric
539917105,4,10/6/2022 20:37,10/6/2022 20:41,3169,39.953819,-75.142632,3050,39.953388,-75.154259,22977,30,One Way,Indego30,electric
539917104,31,10/6/2022 20:37,10/6/2022 21:08,3182,39.950809,-75.169533,3202,39.95134,-75.16758,5297,30,One Way,Indego30,standard
539917103,5,10/6/2022 20:37,10/6/2022 20:42,3197,39.92083,-75.170326,3267,39.917999,-75.179604,18519,30,One Way,Indego30,electric
539917102,22,10/6/2022 20:37,10/6/2022 20:59,3203,39.940769,-75.172272,3261,39.963039,-75.140991,22961,30,One Way,Indego30,electric
539917101,21,10/6/2022 20:37,10/6/2022 20:58,3159,39.95121,-75.199623,3043,39.93082,-75.174744,11777,30,One Way,Indego30,standard
539917100,11,10/6/2022 20:37,10/6/2022 20:48,3207,39.954411,-75.192001,3063,39.946331,-75.1698,23081,30,One Way,Indego30,electric
539917099,21,10/6/2022 20:38,10/6/2022 20:59,3203,39.940769,-75.172272,3261,39.963039,-75.140991,22363,30,One Way,Indego30,electric
539917098,1,10/6/2022 20:38,10/6/2022 20:39,3061,39.95425,-75.177612,3061,39.95425,-75.177612,23832,30,Round Trip,Indego30,electric
539917097,5,10/6/2022 20:38,10/6/2022 20:43,3022,39.95472,-75.183228,3021,39.953899,-75.169022,23217,365,One Way,Indego365,electric
539917096,17,10/6/2022 20:38,10/6/2022 20:55,3255,39.950951,-75.164383,3167,39.950249,-75.160278,5386,365,One Way,Indego365,standard
539917095,13,10/6/2022 20:40,10/6/2022 20:53,3061,39.95425,-75.177612,3251,39.933659,-75.193192,22821,30,One Way,Indego30,electric
539917094,1,10/6/2022 20:40,10/6/2022 20:41,3264,39.945709,-75.155083,3264,39.945709,-75.155083,5260,30,Round Trip,Indego30,standard
539917093,8,10/6/2022 20:41,10/6/2022 20:49,3264,39.945709,-75.155083,3072,39.934448,-75.145409,3449,30,One Way,Indego30,standard
539917092,6,10/6/2022 20:41,10/6/2022 20:47,3156,39.953812,-75.174072,3102,39.96759,-75.17952,21504,30,One Way,Indego30,electric
539917091,5,10/6/2022 20:41,10/6/2022 20:46,3205,39.954048,-75.167831,3235,39.959999,-75.1651,11868,30,One Way,Indego30,standard
539917090,8,10/6/2022 20:42,10/6/2022 20:50,3255,39.950951,-75.164383,3028,39.940609,-75.149582,17457,30,One Way,Indego30,electric
539917089,14,10/6/2022 20:43,10/6/2022 20:57,3010,39.947109,-75.166183,3104,39.96664,-75.192093,23133,30,One Way,Indego30,electric
539917088,31,10/6/2022 20:43,10/6/2022 21:14,3009,39.955761,-75.189819,3067,39.964111,-75.19973,3590,30,One Way,Indego30,standard
539917087,5,10/6/2022 20:43,10/6/2022 20:48,3029,39.9538,-75.194794,3022,39.95472,-75.183228,22872,30,One Way,Indego30,electric
539917086,9,10/6/2022 20:43,10/6/2022 20:52,3154,39.95924,-75.158211,3204,39.964371,-75.165817,5367,1,One Way,Day Pass,standard
539917085,60,10/6/2022 20:43,10/6/2022 21:43,3025,39.937241,-75.161201,3196,39.987171,-75.174767,3439,30,One Way,Indego30,standard
539917084,8,10/6/2022 20:44,10/6/2022 20:52,3154,39.95924,-75.158211,3204,39.964371,-75.165817,14658,30,One Way,Indego30,standard
539917083,15,10/6/2022 20:44,10/6/2022 20:59,3169,39.953819,-75.142632,3097,39.978882,-75.133392,2545,30,One Way,Indego30,standard
539917082,12,10/6/2022 20:44,10/6/2022 20:56,3004,39.953781,-75.163742,3102,39.96759,-75.17952,5263,365,One Way,Indego365,standard
539917081,8,10/6/2022 20:44,10/6/2022 20:52,3028,39.940609,-75.149582,3185,39.951691,-75.158882,23406,30,One Way,Indego30,electric
539917080,10,10/6/2022 20:45,10/6/2022 20:55,3101,39.942951,-75.159554,3100,39.927769,-75.151031,11037,365,One Way,Indego365,standard
539917079,6,10/6/2022 20:45,10/6/2022 20:51,3154,39.95924,-75.158211,3054,39.962502,-75.174202,23836,30,One Way,Indego30,electric
539917078,7,10/6/2022 20:45,10/6/2022 20:52,3096,39.991192,-75.179749,3277,39.983059,-75.167381,21881,30,One Way,Indego30,electric
539917076,17,10/6/2022 20:46,10/6/2022 21:03,3164,39.928139,-75.165154,3012,39.942181,-75.177467,2656,30,One Way,Indego30,standard
539917075,17,10/6/2022 20:46,10/6/2022 21:03,3164,39.928139,-75.165154,3012,39.942181,-75.177467,3371,30,One Way,Indego30,standard
539917074,19,10/6/2022 20:46,10/6/2022 21:05,3205,39.954048,-75.167831,3017,39.98003,-75.143707,22911,365,One Way,Indego365,electric
539917073,1,10/6/2022 20:46,10/6/2022 20:47,3057,39.96439,-75.179871,3057,39.96439,-75.179871,12970,365,Round Trip,Indego365,standard
539917072,11,10/6/2022 20:47,10/6/2022 20:58,3185,39.951691,-75.158882,3203,39.940769,-75.172272,3372,1,One Way,Day Pass,standard
539917071,12,10/6/2022 20:47,10/6/2022 20:59,3058,39.967159,-75.170013,3125,39.943909,-75.167351,5380,30,One Way,Indego30,standard
539917070,8,10/6/2022 20:47,10/6/2022 20:55,3057,39.96439,-75.179871,3062,39.951969,-75.179428,3629,365,One Way,Indego365,standard
539917069,16,10/6/2022 20:48,10/6/2022 21:04,3208,39.950481,-75.193237,3053,39.932308,-75.181541,11038,30,One Way,Indego30,standard
539917068,10,10/6/2022 20:49,10/6/2022 20:59,3185,39.951691,-75.158882,3052,39.947319,-75.156952,23132,30,One Way,Indego30,electric
539934059,81,10/6/2022 20:49,10/6/2022 22:10,3233,39.955009,-75.152077,3073,39.96143,-75.15242,5374,30,One Way,Indego30,standard
539917067,16,10/6/2022 20:50,10/6/2022 21:06,3068,39.93549,-75.167107,3020,39.948551,-75.190071,14719,30,One Way,Indego30,standard
539917066,4,10/6/2022 20:50,10/6/2022 20:54,3101,39.942951,-75.159554,3045,39.947922,-75.162369,22968,30,One Way,Indego30,electric
539917065,10,10/6/2022 20:50,10/6/2022 21:00,,,,,,,,,,,
539917064,34,10/6/2022 20:51,10/6/2022 21:25,,,,,,,,,,,
539917063,19,10/6/2022 20:51,10/6/2022 21:10,,,,,,,,,,,
539917062,10,10/6/2022 20:51,10/6/2022 21:01,3212,39.963829,-75.18177,3165,39.958191,-75.1782,23350,30,One Way,Indego30,electric
539917061,13,10/6/2022 20:52,10/6/2022 21:05,3098,39.934311,-75.160423,3033,39.95005,-75.156723,5214,365,One Way,Indego365,standard
539917060,10,10/6/2022 20:53,10/6/2022 21:03,3100,39.927769,-75.151031,3015,39.94735,-75.148857,11513,365,One Way,Indego365,standard
539917059,28,10/6/2022 20:53,10/6/2022 21:21,3212,39.963829,-75.18177,3212,39.963829,-75.18177,2525,30,Round Trip,Indego30,standard
539917058,18,10/6/2022 20:54,10/6/2022 21:12,3154,39.95924,-75.158211,3035,39.962711,-75.194191,5240,365,One Way,Indego365,standard
539917057,5,10/6/2022 20:54,10/6/2022 20:59,3154,39.95924,-75.158211,3000,,,11830,365,One Way,Indego365,standard
539917056,15,10/6/2022 20:55,10/6/2022 21:10,3167,39.950249,-75.160278,3017,39.98003,-75.143707,22612,30,One Way,Indego30,electric
539917055,15,10/6/2022 20:55,10/6/2022 21:10,3062,39.951969,-75.179428,3150,39.928841,-75.170212,18789,365,One Way,Indego365,electric
539917054,19,10/6/2022 20:55,10/6/2022 21:14,3244,39.938648,-75.16674,3164,39.928139,-75.165154,3483,1,One Way,Day Pass,standard
539917053,17,10/6/2022 20:55,10/6/2022 21:12,3150,39.928841,-75.170212,3154,39.95924,-75.158211,5204,365,One Way,Indego365,standard
539917052,2,10/6/2022 20:56,10/6/2022 20:58,3037,39.954239,-75.161377,3018,39.952728,-75.15979,14492,30,One Way,Indego30,standard
539917051,8,10/6/2022 20:56,10/6/2022 21:04,3207,39.954411,-75.192001,3209,39.949001,-75.212784,18423,30,One Way,Indego30,electric
539917050,5,10/6/2022 20:56,10/6/2022 21:01,3267,39.917999,-75.179604,3197,39.92083,-75.170326,22328,30,One Way,Indego30,electric
539917049,14,10/6/2022 20:57,10/6/2022 21:11,3012,39.942181,-75.177467,3209,39.949001,-75.212784,22672,30,One Way,Indego30,electric
